sciNameID,relationshipOfAssociate,associateSciNameID
67ad97ebfdc74b33ac0ddc8eac5893d4,host plant of,ae06efedbe9649e1b0b71e41cd2c8cb1
ae06efedbe9649e1b0b71e41cd2c8cb1,herbivore of,67ad97ebfdc74b33ac0ddc8eac5893d4
67ad97ebfdc74b33ac0ddc8eac5893d4,host plant of,deef9c829cc04a3da39a6385a25592e2
deef9c829cc04a3da39a6385a25592e2,herbivore of,67ad97ebfdc74b33ac0ddc8eac5893d4
67ad97ebfdc74b33ac0ddc8eac5893d4,host plant of,9a40b6a68b2a40ee8aecc0c9eca9772d
9a40b6a68b2a40ee8aecc0c9eca9772d,herbivore of,67ad97ebfdc74b33ac0ddc8eac5893d4
67ad97ebfdc74b33ac0ddc8eac5893d4,host plant of,970468e377d14619ac1e90de73ad64dc
970468e377d14619ac1e90de73ad64dc,herbivore of,67ad97ebfdc74b33ac0ddc8eac5893d4
67ad97ebfdc74b33ac0ddc8eac5893d4,host plant of,0b0f265013744886931118745e61d058
0b0f265013744886931118745e61d058,herbivore of,67ad97ebfdc74b33ac0ddc8eac5893d4
67ad97ebfdc74b33ac0ddc8eac5893d4,host plant of,997add7a3c7f40709c55d2853fd9e652
997add7a3c7f40709c55d2853fd9e652,herbivore of,67ad97ebfdc74b33ac0ddc8eac5893d4
67ad97ebfdc74b33ac0ddc8eac5893d4,host plant of,6eb51782a92f4f9ca4281bd06086ff69
6eb51782a92f4f9ca4281bd06086ff69,herbivore of,67ad97ebfdc74b33ac0ddc8eac5893d4
67ad97ebfdc74b33ac0ddc8eac5893d4,host plant of,ab5c0fd0aa5f4954a56eff73a669ac49
ab5c0fd0aa5f4954a56eff73a669ac49,herbivore of,67ad97ebfdc74b33ac0ddc8eac5893d4
67ad97ebfdc74b33ac0ddc8eac5893d4,host plant of,9dcf368026a240ffaa94091f27585df6
9dcf368026a240ffaa94091f27585df6,herbivore of,67ad97ebfdc74b33ac0ddc8eac5893d4
67ad97ebfdc74b33ac0ddc8eac5893d4,host plant of,29bd01f83d884508b1e6b3059d3d76cd
29bd01f83d884508b1e6b3059d3d76cd,herbivore of,67ad97ebfdc74b33ac0ddc8eac5893d4
67ad97ebfdc74b33ac0ddc8eac5893d4,host plant of,880a117f68f041b59dd7fd19c3b3cb63
880a117f68f041b59dd7fd19c3b3cb63,herbivore of,67ad97ebfdc74b33ac0ddc8eac5893d4
67ad97ebfdc74b33ac0ddc8eac5893d4,host plant of,6582c42d3e4845f8a3fa535dc9af15c5
6582c42d3e4845f8a3fa535dc9af15c5,herbivore of,67ad97ebfdc74b33ac0ddc8eac5893d4
67ad97ebfdc74b33ac0ddc8eac5893d4,host plant of,d7b95034ac724ad4951e097781529071
d7b95034ac724ad4951e097781529071,herbivore of,67ad97ebfdc74b33ac0ddc8eac5893d4
67ad97ebfdc74b33ac0ddc8eac5893d4,host plant of,9b9a2b1e533443bba4658a5ab164a3ed
9b9a2b1e533443bba4658a5ab164a3ed,herbivore of,67ad97ebfdc74b33ac0ddc8eac5893d4
67ad97ebfdc74b33ac0ddc8eac5893d4,host plant of,d69744f411f542669cf28715cd9fe7f8
d69744f411f542669cf28715cd9fe7f8,herbivore of,67ad97ebfdc74b33ac0ddc8eac5893d4
67ad97ebfdc74b33ac0ddc8eac5893d4,host plant of,3ad0f34974c448a08e65bc4acaf74fd6
3ad0f34974c448a08e65bc4acaf74fd6,herbivore of,67ad97ebfdc74b33ac0ddc8eac5893d4
67ad97ebfdc74b33ac0ddc8eac5893d4,host plant of,ea3d1e3b65ea4cd3a943226b9eb393ee
ea3d1e3b65ea4cd3a943226b9eb393ee,herbivore of,67ad97ebfdc74b33ac0ddc8eac5893d4
67ad97ebfdc74b33ac0ddc8eac5893d4,host plant of,df41adef212b4be29c5208f1010845fc
df41adef212b4be29c5208f1010845fc,herbivore of,67ad97ebfdc74b33ac0ddc8eac5893d4
67ad97ebfdc74b33ac0ddc8eac5893d4,host plant of,d15e4dc80072477c8626cd75b6ba8caf
d15e4dc80072477c8626cd75b6ba8caf,herbivore of,67ad97ebfdc74b33ac0ddc8eac5893d4
67ad97ebfdc74b33ac0ddc8eac5893d4,host plant of,0f271443b941429f8d430a24283031a4
0f271443b941429f8d430a24283031a4,herbivore of,67ad97ebfdc74b33ac0ddc8eac5893d4
67ad97ebfdc74b33ac0ddc8eac5893d4,host plant of,7052766edb7b480c9317d2d2f3326878
7052766edb7b480c9317d2d2f3326878,herbivore of,67ad97ebfdc74b33ac0ddc8eac5893d4
67ad97ebfdc74b33ac0ddc8eac5893d4,host plant of,fc58da841da64b73ae0131375cd7e346
fc58da841da64b73ae0131375cd7e346,herbivore of,67ad97ebfdc74b33ac0ddc8eac5893d4
67ad97ebfdc74b33ac0ddc8eac5893d4,host plant of,1aa30591b5364ae1949c96098c69225e
1aa30591b5364ae1949c96098c69225e,herbivore of,67ad97ebfdc74b33ac0ddc8eac5893d4
67ad97ebfdc74b33ac0ddc8eac5893d4,host plant of,c2e1f058aa364ee5a8feb2b7d6ac9f18
c2e1f058aa364ee5a8feb2b7d6ac9f18,herbivore of,67ad97ebfdc74b33ac0ddc8eac5893d4
67ad97ebfdc74b33ac0ddc8eac5893d4,host plant of,f505d36396524c81af039fae6e19cd45
f505d36396524c81af039fae6e19cd45,herbivore of,67ad97ebfdc74b33ac0ddc8eac5893d4
67ad97ebfdc74b33ac0ddc8eac5893d4,host plant of,a0b8695ea362404ba4e2984d630bb1d4
a0b8695ea362404ba4e2984d630bb1d4,herbivore of,67ad97ebfdc74b33ac0ddc8eac5893d4
67ad97ebfdc74b33ac0ddc8eac5893d4,host plant of,3f20c7b3d313457fa838eeb1e0213ae4
3f20c7b3d313457fa838eeb1e0213ae4,herbivore of,67ad97ebfdc74b33ac0ddc8eac5893d4
67ad97ebfdc74b33ac0ddc8eac5893d4,host plant of,b543bab33cf044adaaa147db5ae02e07
b543bab33cf044adaaa147db5ae02e07,herbivore of,67ad97ebfdc74b33ac0ddc8eac5893d4
67ad97ebfdc74b33ac0ddc8eac5893d4,host plant of,cb11c01f864e4d8ca49529c5b4726587
cb11c01f864e4d8ca49529c5b4726587,herbivore of,67ad97ebfdc74b33ac0ddc8eac5893d4
67ad97ebfdc74b33ac0ddc8eac5893d4,host plant of,2a6ef889698c400e8947f0ec0ca71dd4
2a6ef889698c400e8947f0ec0ca71dd4,herbivore of,67ad97ebfdc74b33ac0ddc8eac5893d4
67ad97ebfdc74b33ac0ddc8eac5893d4,host plant of,4571aa0d2be54390b331bfc87c2f6be8
4571aa0d2be54390b331bfc87c2f6be8,herbivore of,67ad97ebfdc74b33ac0ddc8eac5893d4
67ad97ebfdc74b33ac0ddc8eac5893d4,host plant of,d9e6c00cdb2944a294fb4613d2ebfef2
d9e6c00cdb2944a294fb4613d2ebfef2,herbivore of,67ad97ebfdc74b33ac0ddc8eac5893d4
67ad97ebfdc74b33ac0ddc8eac5893d4,host plant of,c8ce6e5f2abe464f8dcfacf50526af70
c8ce6e5f2abe464f8dcfacf50526af70,herbivore of,67ad97ebfdc74b33ac0ddc8eac5893d4
67ad97ebfdc74b33ac0ddc8eac5893d4,host plant of,e7efe2f4a12c478299bfd8e9a81778fc
e7efe2f4a12c478299bfd8e9a81778fc,herbivore of,67ad97ebfdc74b33ac0ddc8eac5893d4
d7ffbc27b77c4d1f87b02c462f5cc251,host plant of,a051653c7e56467197ca0e4075a3e86b
a051653c7e56467197ca0e4075a3e86b,herbivore of,d7ffbc27b77c4d1f87b02c462f5cc251
d7ffbc27b77c4d1f87b02c462f5cc251,host plant of,d7146f9252014a3598a83add440b785b
d7146f9252014a3598a83add440b785b,herbivore of,d7ffbc27b77c4d1f87b02c462f5cc251
d7ffbc27b77c4d1f87b02c462f5cc251,host plant of,01563a623e7e4383b00b92e2bf8c7ca1
01563a623e7e4383b00b92e2bf8c7ca1,herbivore of,d7ffbc27b77c4d1f87b02c462f5cc251
a25938a400514696a805cfbec1dedee2,host plant of,c271204e1d4542f9acbfff5fd560ab64
c271204e1d4542f9acbfff5fd560ab64,herbivore of,a25938a400514696a805cfbec1dedee2
a25938a400514696a805cfbec1dedee2,host plant of,dd90de5b80054b42be14a0cbf883a5d7
dd90de5b80054b42be14a0cbf883a5d7,herbivore of,a25938a400514696a805cfbec1dedee2
a25938a400514696a805cfbec1dedee2,host plant of,fa186be66e564ee1a24d9d266e2fe354
fa186be66e564ee1a24d9d266e2fe354,herbivore of,a25938a400514696a805cfbec1dedee2
a25938a400514696a805cfbec1dedee2,host plant of,dd1cd70d7de64d18ac75c10c5556cd52
dd1cd70d7de64d18ac75c10c5556cd52,herbivore of,a25938a400514696a805cfbec1dedee2
a25938a400514696a805cfbec1dedee2,host plant of,2a9229350ded409b87e50f2d78f50ea1
2a9229350ded409b87e50f2d78f50ea1,herbivore of,a25938a400514696a805cfbec1dedee2
a25938a400514696a805cfbec1dedee2,host plant of,240d7e2dcfae4ed38bb79f34b320ee3c
240d7e2dcfae4ed38bb79f34b320ee3c,herbivore of,a25938a400514696a805cfbec1dedee2
a25938a400514696a805cfbec1dedee2,host plant of,6cdebd40f62d4a1fbca64f7b70242f5e
6cdebd40f62d4a1fbca64f7b70242f5e,herbivore of,a25938a400514696a805cfbec1dedee2
a25938a400514696a805cfbec1dedee2,host plant of,9dcf368026a240ffaa94091f27585df6
9dcf368026a240ffaa94091f27585df6,herbivore of,a25938a400514696a805cfbec1dedee2
a25938a400514696a805cfbec1dedee2,host plant of,20823727991f44c28570074ebc0e3c3a
20823727991f44c28570074ebc0e3c3a,herbivore of,a25938a400514696a805cfbec1dedee2
a25938a400514696a805cfbec1dedee2,host plant of,28866c8e278142c292564957f9699b43
28866c8e278142c292564957f9699b43,herbivore of,a25938a400514696a805cfbec1dedee2
a25938a400514696a805cfbec1dedee2,host plant of,064cc43b42124fab9eec2aeb2ce20ef1
064cc43b42124fab9eec2aeb2ce20ef1,herbivore of,a25938a400514696a805cfbec1dedee2
a25938a400514696a805cfbec1dedee2,host plant of,20f345e3e7584b8fbfbe821c9933dde2
20f345e3e7584b8fbfbe821c9933dde2,herbivore of,a25938a400514696a805cfbec1dedee2
a25938a400514696a805cfbec1dedee2,host plant of,a5712d02a7cf4763ac2676912fcaa021
a5712d02a7cf4763ac2676912fcaa021,herbivore of,a25938a400514696a805cfbec1dedee2
a25938a400514696a805cfbec1dedee2,host plant of,31604965be3840b0852528c57c6dd92a
31604965be3840b0852528c57c6dd92a,herbivore of,a25938a400514696a805cfbec1dedee2
a25938a400514696a805cfbec1dedee2,host plant of,f24bf56faca5493399f0147828c6f2a9
f24bf56faca5493399f0147828c6f2a9,herbivore of,a25938a400514696a805cfbec1dedee2
a25938a400514696a805cfbec1dedee2,host plant of,d9f6fc76d69f4c0497dce71a0d5e93ca
d9f6fc76d69f4c0497dce71a0d5e93ca,herbivore of,a25938a400514696a805cfbec1dedee2
a8f931311bc84b5a8e55f241afc2eb16,host plant of,522f840b556543bf8c4a0d99ea84ecb7
522f840b556543bf8c4a0d99ea84ecb7,herbivore of,a8f931311bc84b5a8e55f241afc2eb16
a8f931311bc84b5a8e55f241afc2eb16,host plant of,5276101f6acb4ca5beacb7dc73338322
5276101f6acb4ca5beacb7dc73338322,herbivore of,a8f931311bc84b5a8e55f241afc2eb16
a8f931311bc84b5a8e55f241afc2eb16,host plant of,fc67ceb5c2de4815bf9b1dfcad5bbbbe
fc67ceb5c2de4815bf9b1dfcad5bbbbe,herbivore of,a8f931311bc84b5a8e55f241afc2eb16
a8f931311bc84b5a8e55f241afc2eb16,host plant of,dd1cd70d7de64d18ac75c10c5556cd52
dd1cd70d7de64d18ac75c10c5556cd52,herbivore of,a8f931311bc84b5a8e55f241afc2eb16
a8f931311bc84b5a8e55f241afc2eb16,host plant of,3bd34302aefa48229e05a89a044b10a4
3bd34302aefa48229e05a89a044b10a4,herbivore of,a8f931311bc84b5a8e55f241afc2eb16
a8f931311bc84b5a8e55f241afc2eb16,host plant of,a8bf1d56ff6144e6bdfedfc18125b65c
a8bf1d56ff6144e6bdfedfc18125b65c,herbivore of,a8f931311bc84b5a8e55f241afc2eb16
a8f931311bc84b5a8e55f241afc2eb16,host plant of,064cc43b42124fab9eec2aeb2ce20ef1
064cc43b42124fab9eec2aeb2ce20ef1,herbivore of,a8f931311bc84b5a8e55f241afc2eb16
a8f931311bc84b5a8e55f241afc2eb16,host plant of,667485c35b0c457a92d279b552b235a1
667485c35b0c457a92d279b552b235a1,herbivore of,a8f931311bc84b5a8e55f241afc2eb16
a8f931311bc84b5a8e55f241afc2eb16,host plant of,d9f6fc76d69f4c0497dce71a0d5e93ca
d9f6fc76d69f4c0497dce71a0d5e93ca,herbivore of,a8f931311bc84b5a8e55f241afc2eb16
ed16d7e38ecc4f3796984348240f4df5,host plant of,522f840b556543bf8c4a0d99ea84ecb7
522f840b556543bf8c4a0d99ea84ecb7,herbivore of,ed16d7e38ecc4f3796984348240f4df5
ed16d7e38ecc4f3796984348240f4df5,host plant of,125b6f0969154948beed00957d5f117d
125b6f0969154948beed00957d5f117d,herbivore of,ed16d7e38ecc4f3796984348240f4df5
ed16d7e38ecc4f3796984348240f4df5,host plant of,ac89db12bd7b40eca9d190bfbc32b8be
ac89db12bd7b40eca9d190bfbc32b8be,herbivore of,ed16d7e38ecc4f3796984348240f4df5
ed16d7e38ecc4f3796984348240f4df5,host plant of,48c1915f1949490f92eb396e5009d8e9
48c1915f1949490f92eb396e5009d8e9,herbivore of,ed16d7e38ecc4f3796984348240f4df5
ed16d7e38ecc4f3796984348240f4df5,host plant of,af66a91a2274407387199e6587492ae3
af66a91a2274407387199e6587492ae3,herbivore of,ed16d7e38ecc4f3796984348240f4df5
ed16d7e38ecc4f3796984348240f4df5,host plant of,2c75ed87e8a240bbb50a0857a73eaac1
2c75ed87e8a240bbb50a0857a73eaac1,herbivore of,ed16d7e38ecc4f3796984348240f4df5
ed16d7e38ecc4f3796984348240f4df5,host plant of,6ed4c73b123b4caa90ee200bacab7025
6ed4c73b123b4caa90ee200bacab7025,herbivore of,ed16d7e38ecc4f3796984348240f4df5
ed16d7e38ecc4f3796984348240f4df5,host plant of,3bd34302aefa48229e05a89a044b10a4
3bd34302aefa48229e05a89a044b10a4,herbivore of,ed16d7e38ecc4f3796984348240f4df5
ed16d7e38ecc4f3796984348240f4df5,host plant of,9dcf368026a240ffaa94091f27585df6
9dcf368026a240ffaa94091f27585df6,herbivore of,ed16d7e38ecc4f3796984348240f4df5
ed16d7e38ecc4f3796984348240f4df5,host plant of,ee7c1796b0e04fda9e515662399e790d
ee7c1796b0e04fda9e515662399e790d,herbivore of,ed16d7e38ecc4f3796984348240f4df5
ed16d7e38ecc4f3796984348240f4df5,host plant of,9a40b6a68b2a40ee8aecc0c9eca9772d
9a40b6a68b2a40ee8aecc0c9eca9772d,herbivore of,ed16d7e38ecc4f3796984348240f4df5
ed16d7e38ecc4f3796984348240f4df5,host plant of,dd1cd70d7de64d18ac75c10c5556cd52
dd1cd70d7de64d18ac75c10c5556cd52,herbivore of,ed16d7e38ecc4f3796984348240f4df5
ed16d7e38ecc4f3796984348240f4df5,host plant of,b543bab33cf044adaaa147db5ae02e07
b543bab33cf044adaaa147db5ae02e07,herbivore of,ed16d7e38ecc4f3796984348240f4df5
ed16d7e38ecc4f3796984348240f4df5,host plant of,df41adef212b4be29c5208f1010845fc
df41adef212b4be29c5208f1010845fc,herbivore of,ed16d7e38ecc4f3796984348240f4df5
ed16d7e38ecc4f3796984348240f4df5,host plant of,d28ff028222641509fb0d5b02663d153
d28ff028222641509fb0d5b02663d153,herbivore of,ed16d7e38ecc4f3796984348240f4df5
ed16d7e38ecc4f3796984348240f4df5,host plant of,4c9fc88c22ba4a4fb10d678f9cec8ee3
4c9fc88c22ba4a4fb10d678f9cec8ee3,herbivore of,ed16d7e38ecc4f3796984348240f4df5
ed16d7e38ecc4f3796984348240f4df5,host plant of,45781c22862548c1821c8faa424feb75
45781c22862548c1821c8faa424feb75,herbivore of,ed16d7e38ecc4f3796984348240f4df5
ed16d7e38ecc4f3796984348240f4df5,host plant of,7d3b3ec8605a47ab8417a79e09a3135d
7d3b3ec8605a47ab8417a79e09a3135d,herbivore of,ed16d7e38ecc4f3796984348240f4df5
ed16d7e38ecc4f3796984348240f4df5,host plant of,fd0b237754c44aa9a55ca71dd9b00d16
fd0b237754c44aa9a55ca71dd9b00d16,herbivore of,ed16d7e38ecc4f3796984348240f4df5
ed16d7e38ecc4f3796984348240f4df5,host plant of,e9a555b121f543ea8638cb448c1b8c62
e9a555b121f543ea8638cb448c1b8c62,herbivore of,ed16d7e38ecc4f3796984348240f4df5
ed16d7e38ecc4f3796984348240f4df5,host plant of,e7efe2f4a12c478299bfd8e9a81778fc
e7efe2f4a12c478299bfd8e9a81778fc,herbivore of,ed16d7e38ecc4f3796984348240f4df5
8683974c28be4e6dadf24430f96b72d6,host plant of,7d3b3ec8605a47ab8417a79e09a3135d
7d3b3ec8605a47ab8417a79e09a3135d,herbivore of,8683974c28be4e6dadf24430f96b72d6
8683974c28be4e6dadf24430f96b72d6,host plant of,deef9c829cc04a3da39a6385a25592e2
deef9c829cc04a3da39a6385a25592e2,herbivore of,8683974c28be4e6dadf24430f96b72d6
8683974c28be4e6dadf24430f96b72d6,host plant of,b9c86eb2ddf0491498ab9ca1a27fc7ae
b9c86eb2ddf0491498ab9ca1a27fc7ae,herbivore of,8683974c28be4e6dadf24430f96b72d6
8683974c28be4e6dadf24430f96b72d6,host plant of,5ba06706422d45c79411d78fa21bde9e
5ba06706422d45c79411d78fa21bde9e,herbivore of,8683974c28be4e6dadf24430f96b72d6
8683974c28be4e6dadf24430f96b72d6,host plant of,ff627ef1896641b8af4bfc04573754e3
ff627ef1896641b8af4bfc04573754e3,herbivore of,8683974c28be4e6dadf24430f96b72d6
8683974c28be4e6dadf24430f96b72d6,host plant of,311cf11008e54e33a9259ed045b47b23
311cf11008e54e33a9259ed045b47b23,herbivore of,8683974c28be4e6dadf24430f96b72d6
8683974c28be4e6dadf24430f96b72d6,host plant of,19993a72fcd24723822132cd8dfe4ff6
19993a72fcd24723822132cd8dfe4ff6,herbivore of,8683974c28be4e6dadf24430f96b72d6
8683974c28be4e6dadf24430f96b72d6,host plant of,0dbfb57d20ef433d938c480edc47770a
0dbfb57d20ef433d938c480edc47770a,herbivore of,8683974c28be4e6dadf24430f96b72d6
8683974c28be4e6dadf24430f96b72d6,host plant of,f24bf56faca5493399f0147828c6f2a9
f24bf56faca5493399f0147828c6f2a9,herbivore of,8683974c28be4e6dadf24430f96b72d6
8683974c28be4e6dadf24430f96b72d6,host plant of,d9f6fc76d69f4c0497dce71a0d5e93ca
d9f6fc76d69f4c0497dce71a0d5e93ca,herbivore of,8683974c28be4e6dadf24430f96b72d6
b728968a202b477c8fcf2174ab8df536,host plant of,056e823784a74508ae5ef10a9d2d745f
056e823784a74508ae5ef10a9d2d745f,herbivore of,b728968a202b477c8fcf2174ab8df536
b728968a202b477c8fcf2174ab8df536,host plant of,9dcf368026a240ffaa94091f27585df6
9dcf368026a240ffaa94091f27585df6,herbivore of,b728968a202b477c8fcf2174ab8df536
b728968a202b477c8fcf2174ab8df536,host plant of,a155aa292b224f35a415febd382a49ee
a155aa292b224f35a415febd382a49ee,herbivore of,b728968a202b477c8fcf2174ab8df536
b728968a202b477c8fcf2174ab8df536,host plant of,4571aa0d2be54390b331bfc87c2f6be8
4571aa0d2be54390b331bfc87c2f6be8,herbivore of,b728968a202b477c8fcf2174ab8df536
29710652419a43ae9eadbe5f65e15504,host plant of,ac89db12bd7b40eca9d190bfbc32b8be
ac89db12bd7b40eca9d190bfbc32b8be,herbivore of,29710652419a43ae9eadbe5f65e15504
29710652419a43ae9eadbe5f65e15504,host plant of,00a53b065ccd4ea7b2d1d9044b6ff39a
00a53b065ccd4ea7b2d1d9044b6ff39a,herbivore of,29710652419a43ae9eadbe5f65e15504
29710652419a43ae9eadbe5f65e15504,host plant of,528d607a59764e8eb4483b3389f8858d
528d607a59764e8eb4483b3389f8858d,herbivore of,29710652419a43ae9eadbe5f65e15504
29710652419a43ae9eadbe5f65e15504,host plant of,5276101f6acb4ca5beacb7dc73338322
5276101f6acb4ca5beacb7dc73338322,herbivore of,29710652419a43ae9eadbe5f65e15504
29710652419a43ae9eadbe5f65e15504,host plant of,fc67ceb5c2de4815bf9b1dfcad5bbbbe
fc67ceb5c2de4815bf9b1dfcad5bbbbe,herbivore of,29710652419a43ae9eadbe5f65e15504
29710652419a43ae9eadbe5f65e15504,host plant of,dd90de5b80054b42be14a0cbf883a5d7
dd90de5b80054b42be14a0cbf883a5d7,herbivore of,29710652419a43ae9eadbe5f65e15504
29710652419a43ae9eadbe5f65e15504,host plant of,519c5b0ae5814e4d9b3728bbbc1e49f3
519c5b0ae5814e4d9b3728bbbc1e49f3,herbivore of,29710652419a43ae9eadbe5f65e15504
29710652419a43ae9eadbe5f65e15504,host plant of,9dcf368026a240ffaa94091f27585df6
9dcf368026a240ffaa94091f27585df6,herbivore of,29710652419a43ae9eadbe5f65e15504
29710652419a43ae9eadbe5f65e15504,host plant of,fa186be66e564ee1a24d9d266e2fe354
fa186be66e564ee1a24d9d266e2fe354,herbivore of,29710652419a43ae9eadbe5f65e15504
29710652419a43ae9eadbe5f65e15504,host plant of,dd1cd70d7de64d18ac75c10c5556cd52
dd1cd70d7de64d18ac75c10c5556cd52,herbivore of,29710652419a43ae9eadbe5f65e15504
29710652419a43ae9eadbe5f65e15504,host plant of,3bd34302aefa48229e05a89a044b10a4
3bd34302aefa48229e05a89a044b10a4,herbivore of,29710652419a43ae9eadbe5f65e15504
29710652419a43ae9eadbe5f65e15504,host plant of,1aa30591b5364ae1949c96098c69225e
1aa30591b5364ae1949c96098c69225e,herbivore of,29710652419a43ae9eadbe5f65e15504
29710652419a43ae9eadbe5f65e15504,host plant of,e31d0a64b60d474096a7443702d7eab7
e31d0a64b60d474096a7443702d7eab7,herbivore of,29710652419a43ae9eadbe5f65e15504
29710652419a43ae9eadbe5f65e15504,host plant of,7d3b3ec8605a47ab8417a79e09a3135d
7d3b3ec8605a47ab8417a79e09a3135d,herbivore of,29710652419a43ae9eadbe5f65e15504
29710652419a43ae9eadbe5f65e15504,host plant of,20f345e3e7584b8fbfbe821c9933dde2
20f345e3e7584b8fbfbe821c9933dde2,herbivore of,29710652419a43ae9eadbe5f65e15504
29710652419a43ae9eadbe5f65e15504,host plant of,d9f6fc76d69f4c0497dce71a0d5e93ca
d9f6fc76d69f4c0497dce71a0d5e93ca,herbivore of,29710652419a43ae9eadbe5f65e15504
750f1f9ed77a437189f50ceed4531904,host plant of,519c5b0ae5814e4d9b3728bbbc1e49f3
519c5b0ae5814e4d9b3728bbbc1e49f3,herbivore of,750f1f9ed77a437189f50ceed4531904
750f1f9ed77a437189f50ceed4531904,host plant of,839fc372506c4b22ae8aedf1087c192b
839fc372506c4b22ae8aedf1087c192b,herbivore of,750f1f9ed77a437189f50ceed4531904
750f1f9ed77a437189f50ceed4531904,host plant of,caa48e96def94b7294b950381fed2c8e
caa48e96def94b7294b950381fed2c8e,herbivore of,750f1f9ed77a437189f50ceed4531904
750f1f9ed77a437189f50ceed4531904,host plant of,064cc43b42124fab9eec2aeb2ce20ef1
064cc43b42124fab9eec2aeb2ce20ef1,herbivore of,750f1f9ed77a437189f50ceed4531904
750f1f9ed77a437189f50ceed4531904,host plant of,7138fd97430347cfb30981a565cd7f11
7138fd97430347cfb30981a565cd7f11,herbivore of,750f1f9ed77a437189f50ceed4531904
c85fb0ba4f5b435d9a84797a37dc5f73,host plant of,ac89db12bd7b40eca9d190bfbc32b8be
ac89db12bd7b40eca9d190bfbc32b8be,herbivore of,c85fb0ba4f5b435d9a84797a37dc5f73
c85fb0ba4f5b435d9a84797a37dc5f73,host plant of,00a53b065ccd4ea7b2d1d9044b6ff39a
00a53b065ccd4ea7b2d1d9044b6ff39a,herbivore of,c85fb0ba4f5b435d9a84797a37dc5f73
c85fb0ba4f5b435d9a84797a37dc5f73,host plant of,e624b614b2aa46b391d01f58505b1b75
e624b614b2aa46b391d01f58505b1b75,herbivore of,c85fb0ba4f5b435d9a84797a37dc5f73
c85fb0ba4f5b435d9a84797a37dc5f73,host plant of,fc67ceb5c2de4815bf9b1dfcad5bbbbe
fc67ceb5c2de4815bf9b1dfcad5bbbbe,herbivore of,c85fb0ba4f5b435d9a84797a37dc5f73
c85fb0ba4f5b435d9a84797a37dc5f73,host plant of,5276101f6acb4ca5beacb7dc73338322
5276101f6acb4ca5beacb7dc73338322,herbivore of,c85fb0ba4f5b435d9a84797a37dc5f73
c85fb0ba4f5b435d9a84797a37dc5f73,host plant of,dd90de5b80054b42be14a0cbf883a5d7
dd90de5b80054b42be14a0cbf883a5d7,herbivore of,c85fb0ba4f5b435d9a84797a37dc5f73
c85fb0ba4f5b435d9a84797a37dc5f73,host plant of,dd1cd70d7de64d18ac75c10c5556cd52
dd1cd70d7de64d18ac75c10c5556cd52,herbivore of,c85fb0ba4f5b435d9a84797a37dc5f73
c85fb0ba4f5b435d9a84797a37dc5f73,host plant of,2a465d1644e44d2b97d192b30ac184fa
2a465d1644e44d2b97d192b30ac184fa,herbivore of,c85fb0ba4f5b435d9a84797a37dc5f73
c85fb0ba4f5b435d9a84797a37dc5f73,host plant of,f1f8abc5c5d742bb97ed16907c7a80ce
f1f8abc5c5d742bb97ed16907c7a80ce,herbivore of,c85fb0ba4f5b435d9a84797a37dc5f73
c85fb0ba4f5b435d9a84797a37dc5f73,host plant of,3bd34302aefa48229e05a89a044b10a4
3bd34302aefa48229e05a89a044b10a4,herbivore of,c85fb0ba4f5b435d9a84797a37dc5f73
c85fb0ba4f5b435d9a84797a37dc5f73,host plant of,4da9c2ad918442c5a803d8e1a74166f9
4da9c2ad918442c5a803d8e1a74166f9,herbivore of,c85fb0ba4f5b435d9a84797a37dc5f73
c85fb0ba4f5b435d9a84797a37dc5f73,host plant of,064cc43b42124fab9eec2aeb2ce20ef1
064cc43b42124fab9eec2aeb2ce20ef1,herbivore of,c85fb0ba4f5b435d9a84797a37dc5f73
c85fb0ba4f5b435d9a84797a37dc5f73,host plant of,20f345e3e7584b8fbfbe821c9933dde2
20f345e3e7584b8fbfbe821c9933dde2,herbivore of,c85fb0ba4f5b435d9a84797a37dc5f73
c85fb0ba4f5b435d9a84797a37dc5f73,host plant of,180bb00c2e7445a0872849c6e1bc7186
180bb00c2e7445a0872849c6e1bc7186,herbivore of,c85fb0ba4f5b435d9a84797a37dc5f73
c85fb0ba4f5b435d9a84797a37dc5f73,host plant of,97ade7d44a9846f790f94b8ae7869c46
97ade7d44a9846f790f94b8ae7869c46,herbivore of,c85fb0ba4f5b435d9a84797a37dc5f73
22953b9fd4324b39b30fd60d999da7ac,host plant of,6f6a31d9fd3b43b697b14b7c37b2a8f8
6f6a31d9fd3b43b697b14b7c37b2a8f8,herbivore of,22953b9fd4324b39b30fd60d999da7ac
22953b9fd4324b39b30fd60d999da7ac,host plant of,1d5d00a647bb4de4855d75e35375ccf1
1d5d00a647bb4de4855d75e35375ccf1,herbivore of,22953b9fd4324b39b30fd60d999da7ac
22953b9fd4324b39b30fd60d999da7ac,host plant of,dd90de5b80054b42be14a0cbf883a5d7
dd90de5b80054b42be14a0cbf883a5d7,herbivore of,22953b9fd4324b39b30fd60d999da7ac
22953b9fd4324b39b30fd60d999da7ac,host plant of,4b9c9883fb2c469f85c3a11c03562888
4b9c9883fb2c469f85c3a11c03562888,herbivore of,22953b9fd4324b39b30fd60d999da7ac
22953b9fd4324b39b30fd60d999da7ac,host plant of,d354b2c452204ee1a9fc3fab810c79da
d354b2c452204ee1a9fc3fab810c79da,herbivore of,22953b9fd4324b39b30fd60d999da7ac
